Kaptive version	Database name	Database version	Assembly	ST	Best match locus	Best match type	Match confidence	Problems	Identity	Coverage	Length discrepancy	Expected genes in locus	Expected genes in locus, details	Missing expected genes	Other genes in locus	Other genes in locus, details	Expected genes outside locus	Expected genes outside locus, details	Other genes outside locus	Other genes outside locus, details	Truncated genes, details	Extra genes, details	ST
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_009824425.1	ST10	KL157		Untypeable	-	96.02%	0.42%	-19127	1 / 14 (7.14%)	KL157_08_DB_group_38,100.00%,96.30%	KL157_01_kpsF;KL157_02_kpsE;KL157_03_kpsD;KL157_04_kpsU;KL157_05_kpsC;KL157_06_kpsS;KL157_07_DB_group_44;KL157_09_DB_group_75;KL157_10_kpsT;KL157_11_DB_group_2;KL157_12_DB_group_101;KL157_13_kpsM	0		1 / 14 (7.14%)	KL157_08_DB_group_38,100.00%,92.59%,partial;KL157_08_DB_group_38,100.00%,92.59%	2	KL186_09_DB_group_269,100.00%,24.39%,truncated;KL184_16_rmlA_2,88.06%,92.10%	KL157_08_DB_group_38,100.00%,92.59%,partial;KL186_09_DB_group_269,100.00%,24.39%,truncated		ST10
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_009824475.1	ST10	KL157		Untypeable	-	96.02%	0.42%	-19127	1 / 14 (7.14%)	KL157_08_DB_group_38,100.00%,96.30%	KL157_01_kpsF;KL157_02_kpsE;KL157_03_kpsD;KL157_04_kpsU;KL157_05_kpsC;KL157_06_kpsS;KL157_07_DB_group_44;KL157_09_DB_group_75;KL157_10_kpsT;KL157_11_DB_group_2;KL157_12_DB_group_101;KL157_13_kpsM	0		1 / 14 (7.14%)	KL157_08_DB_group_38,100.00%,92.59%;KL157_08_DB_group_38,100.00%,92.59%,partial	2	KL186_09_DB_group_269,100.00%,24.39%,truncated;KL184_16_rmlA_2,88.06%,92.10%	KL157_08_DB_group_38,100.00%,92.59%,partial;KL186_09_DB_group_269,100.00%,24.39%,truncated		ST10
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_009824555.1	ST10	KL157		Untypeable	-	96.02%	0.42%	-19127	1 / 14 (7.14%)	KL157_08_DB_group_38,100.00%,96.30%	KL157_01_kpsF;KL157_02_kpsE;KL157_03_kpsD;KL157_04_kpsU;KL157_05_kpsC;KL157_06_kpsS;KL157_07_DB_group_44;KL157_09_DB_group_75;KL157_10_kpsT;KL157_11_DB_group_2;KL157_12_DB_group_101;KL157_13_kpsM	0		1 / 14 (7.14%)	KL157_08_DB_group_38,100.00%,92.59%;KL157_08_DB_group_38,100.00%,92.59%,partial	2	KL186_09_DB_group_269,100.00%,24.39%,truncated;KL184_16_rmlA_2,88.06%,92.10%	KL157_08_DB_group_38,100.00%,92.59%,partial;KL186_09_DB_group_269,100.00%,24.39%,truncated		ST10
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_009824615.1	ST10	KL189		Untypeable	?-!	100.00%	2.47%		2 / 24 (8.33%)	KL189_12_DB_group_297,69.86%,70.87%,partial;KL189_14_ugd_2,82.72%,70.43%,truncated	KL189_01_kpsD_5;KL189_02_DB_group_296;KL189_03_kpsM_8;KL189_04_kpsT_7;KL189_05_DB_group_292;KL189_06_DB_group_206;KL189_07_DB_group_206;KL189_08_DB_group_206;KL189_09_DB_group_207;KL189_10_DB_group_327;KL189_11_DB_group_329;KL189_13_DB_group_285;KL189_15_K96-09;KL189_16_wckE;KL189_17_DB_group_184;KL189_18_DB_group_291;KL189_19_rmlB_2;KL189_20_rmlD_2;KL189_21_rmlA_2;KL189_22_rmlC_2;KL189_23_kpsC_5;KL189_24_kpsS_5	0		0 / 24 (0.00%)		3	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL157_08_DB_group_38,100.00%,92.59%;KL147_13_rmlB,96.30%,7.11%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,88.89%,7.11%,truncated	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL147_13_rmlB,96.30%,7.11%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,88.89%,7.11%,truncated;KL189_12_DB_group_297,69.86%,70.87%,partial;KL189_14_ugd_2,82.72%,70.43%,truncated		ST10
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_009824745.1	ST10	KL157		Untypeable	-	100.00%	0.40%	-19131	1 / 13 (7.69%)	KL157_08_DB_group_38,100.00%,92.59%	KL157_01_kpsF;KL157_02_kpsE;KL157_03_kpsD;KL157_04_kpsU;KL157_05_kpsC;KL157_06_kpsS;KL157_07_DB_group_44;KL157_09_DB_group_75;KL157_10_kpsT;KL157_11_DB_group_2;KL157_12_DB_group_101;KL157_13_kpsM	0		0 / 13 (0.00%)		3	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL186_09_DB_group_269,96.67%,24.39%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,96.30%,7.11%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL186_09_DB_group_269,96.67%,24.39%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,96.30%,7.11%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated		ST10
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_009824835.1	ST10	KL145		Untypeable	-	96.15%	0.49%	-16690	1 / 14 (7.14%)	KL145_11_DB_group_98,96.15%,92.86%	KL145_01_kpsF;KL145_02_kpsE;KL145_03_kpsD;KL145_04_kpsU;KL145_05_kpsC;KL145_06_kpsS;KL145_07_DB_group_91;KL145_08_ugd;KL145_09_wcaK;KL145_10_kfoC;KL145_12_kpsT;KL145_13_kpsM	0		1 / 14 (7.14%)	KL145_11_DB_group_98,96.15%,92.86%	2	KL186_09_DB_group_269,96.67%,24.39%,truncated;KL186_09_DB_group_269,96.67%,24.39%,truncated;KL186_09_DB_group_269,96.67%,24.39%,partial;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,88.89%,7.11%,truncated	KL186_09_DB_group_269,96.67%,24.39%,truncated;KL186_09_DB_group_269,96.67%,24.39%,truncated;KL186_09_DB_group_269,96.67%,24.39%,partial;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,88.89%,7.11%,truncated		ST10
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_009825065.1	ST10	KL186		Untypeable	-!	0.00%	0.54%	-16534	1 / 12 (8.33%)	KL186_09_DB_group_269,100.00%,24.39%,truncated	KL186_01_kpsF_2;KL186_02_kpsE_3;KL186_03_kpsD_3;KL186_04_kpsC_4;KL186_05_kpsS_6;KL186_06_DB_group_262;KL186_07_DB_group_267;KL186_08_DB_group_263;KL186_10_DB_group_275;KL186_11_kpsT_9;KL186_12_kpsM_10	0		0 / 12 (0.00%)		2	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL186_09_DB_group_269,100.00%,24.39%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated		ST10
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_009825195.1	ST10	KL157		Untypeable	-	96.02%	0.42%	-19127	1 / 14 (7.14%)	KL157_08_DB_group_38,100.00%,96.30%	KL157_01_kpsF;KL157_02_kpsE;KL157_03_kpsD;KL157_04_kpsU;KL157_05_kpsC;KL157_06_kpsS;KL157_07_DB_group_44;KL157_09_DB_group_75;KL157_10_kpsT;KL157_11_DB_group_2;KL157_12_DB_group_101;KL157_13_kpsM	0		1 / 14 (7.14%)	KL157_08_DB_group_38,100.00%,92.59%,partial;KL157_08_DB_group_38,100.00%,92.59%	2	KL186_09_DB_group_269,100.00%,24.39%,truncated;KL184_16_rmlA_2,88.06%,92.10%	KL157_08_DB_group_38,100.00%,92.59%,partial;KL186_09_DB_group_269,100.00%,24.39%,truncated		ST10
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_009825265.1	ST10	KL157		Untypeable	-	100.00%	0.40%	-19131	1 / 13 (7.69%)	KL157_08_DB_group_38,100.00%,92.59%	KL157_01_kpsF;KL157_02_kpsE;KL157_03_kpsD;KL157_04_kpsU;KL157_05_kpsC;KL157_06_kpsS;KL157_07_DB_group_44;KL157_09_DB_group_75;KL157_10_kpsT;KL157_11_DB_group_2;KL157_12_DB_group_101;KL157_13_kpsM	0		0 / 13 (0.00%)		2	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,partial;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,partial;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated		ST10
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_009900075.1	ST10	KL157		Untypeable	-	100.00%	0.40%	-19131	1 / 13 (7.69%)	KL157_08_DB_group_38,100.00%,92.59%	KL157_01_kpsF;KL157_02_kpsE;KL157_03_kpsD;KL157_04_kpsU;KL157_05_kpsC;KL157_06_kpsS;KL157_07_DB_group_44;KL157_09_DB_group_75;KL157_10_kpsT;KL157_11_DB_group_2;KL157_12_DB_group_101;KL157_13_kpsM	0		0 / 13 (0.00%)		2	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,100.00%,7.11%,partial	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,100.00%,7.11%,partial		ST10
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_009900285.1	ST10	KL152		Untypeable	?-*!	0.00%	18.00%		3 / 19 (15.79%)	KL152_09_ugd_2,78.14%,71.72%,truncated;KL152_14_rmlB_2,76.63%,91.44%,below_id_threshold;KL152_16_rmlA_2,74.12%,87.63%,truncated	KL152_01_kpsD_5;KL152_02_kpsM_8;KL152_03_kpsT_7;KL152_04_kpsE_2;KL152_05_DB_group_206;KL152_06_DB_group_207;KL152_07_DB_group_214;KL152_08_DB_group_188;KL152_10_DB_group_194;KL152_11_K96-09;KL152_12_wckE;KL152_13_DB_group_184;KL152_15_rmlD_2;KL152_17_rmlC_2;KL152_18_kpsC_5;KL152_19_kpsS_5	0		0 / 19 (0.00%)		4	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL186_09_DB_group_269,93.33%,24.39%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL186_09_DB_group_269,93.33%,24.39%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL152_09_ugd_2,78.14%,71.72%,truncated;KL152_16_rmlA_2,74.12%,87.63%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated		ST10
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_009900425.1	ST10	KL162		Untypeable	-!	0.00%	4.15%	-21702	1 / 16 (6.25%)	KL162_07_ugd_2,78.21%,80.21%,truncated	KL162_01_kpsD_5;KL162_02_kpsM_8;KL162_03_kpsT_7;KL162_04_kpsE_2;KL162_05_DB_group_212;KL162_06_DB_group_195;KL162_08_K96-09;KL162_09_wckE;KL162_10_DB_group_184;KL162_11_rmlB_2;KL162_12_rmlD_2;KL162_13_rmlA_2;KL162_14_rmlC_2;KL162_15_kpsC_5;KL162_16_kpsS_5	0		0 / 16 (0.00%)		2	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL147_13_rmlB,96.30%,7.11%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL147_13_rmlB,96.30%,7.11%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL162_07_ugd_2,78.21%,80.21%,truncated		ST10
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_009900585.1	ST10	KL145		Untypeable	-	96.92%	0.49%	-16689	1 / 14 (7.14%)	KL145_11_DB_group_98,96.15%,92.86%	KL145_01_kpsF;KL145_02_kpsE;KL145_03_kpsD;KL145_04_kpsU;KL145_05_kpsC;KL145_06_kpsS;KL145_07_DB_group_91;KL145_08_ugd;KL145_09_wcaK;KL145_10_kfoC;KL145_12_kpsT;KL145_13_kpsM	0		1 / 14 (7.14%)	KL145_11_DB_group_98,96.15%,92.86%;KL145_11_DB_group_98,96.15%,92.86%,partial;KL145_11_DB_group_98,100.00%,92.86%;KL145_11_DB_group_98,96.15%,92.86%;KL145_11_DB_group_98,96.15%,92.86%	2	KL186_09_DB_group_269,100.00%,24.39%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated	KL145_11_DB_group_98,96.15%,92.86%,partial;KL186_09_DB_group_269,100.00%,24.39%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated		ST10
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_009900625.1	ST10	KL145		Untypeable	-	96.92%	0.49%	-16689	1 / 14 (7.14%)	KL145_11_DB_group_98,96.15%,92.86%	KL145_01_kpsF;KL145_02_kpsE;KL145_03_kpsD;KL145_04_kpsU;KL145_05_kpsC;KL145_06_kpsS;KL145_07_DB_group_91;KL145_08_ugd;KL145_09_wcaK;KL145_10_kfoC;KL145_12_kpsT;KL145_13_kpsM	0		1 / 14 (7.14%)	KL145_11_DB_group_98,96.15%,92.86%;KL145_11_DB_group_98,96.15%,92.86%;KL145_11_DB_group_98,96.15%,92.86%,partial;KL145_11_DB_group_98,100.00%,92.86%;KL145_11_DB_group_98,96.15%,92.86%	2	KL186_09_DB_group_269,100.00%,24.39%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated	KL145_11_DB_group_98,96.15%,92.86%,partial;KL186_09_DB_group_269,100.00%,24.39%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated		ST10
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_009900645.1	ST10	KL145		Untypeable	-	96.92%	0.49%	-16689	1 / 14 (7.14%)	KL145_11_DB_group_98,96.15%,92.86%	KL145_01_kpsF;KL145_02_kpsE;KL145_03_kpsD;KL145_04_kpsU;KL145_05_kpsC;KL145_06_kpsS;KL145_07_DB_group_91;KL145_08_ugd;KL145_09_wcaK;KL145_10_kfoC;KL145_12_kpsT;KL145_13_kpsM	0		1 / 14 (7.14%)	KL145_11_DB_group_98,96.15%,92.86%;KL145_11_DB_group_98,96.15%,92.86%;KL145_11_DB_group_98,100.00%,92.86%;KL145_11_DB_group_98,96.15%,92.86%;KL145_11_DB_group_98,96.15%,92.86%,partial	2	KL186_09_DB_group_269,100.00%,24.39%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated	KL145_11_DB_group_98,96.15%,92.86%,partial;KL186_09_DB_group_269,100.00%,24.39%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated		ST10
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_009901125.1	ST10	KL145		Untypeable	-	98.08%	0.48%	-16691	1 / 14 (7.14%)	KL145_11_DB_group_98,100.00%,92.86%	KL145_01_kpsF;KL145_02_kpsE;KL145_03_kpsD;KL145_04_kpsU;KL145_05_kpsC;KL145_06_kpsS;KL145_07_DB_group_91;KL145_08_ugd;KL145_09_wcaK;KL145_10_kfoC;KL145_12_kpsT;KL145_13_kpsM	0		1 / 14 (7.14%)	KL145_11_DB_group_98,96.15%,92.86%	1	KL147_13_rmlB,88.89%,7.11%,truncated	KL147_13_rmlB,88.89%,7.11%,truncated		ST10
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_009901145.1	ST10	KL157		Untypeable	-	100.00%	0.42%	-19127	1 / 13 (7.69%)	KL157_08_DB_group_38,100.00%,96.30%	KL157_01_kpsF;KL157_02_kpsE;KL157_03_kpsD;KL157_04_kpsU;KL157_05_kpsC;KL157_06_kpsS;KL157_07_DB_group_44;KL157_09_DB_group_75;KL157_10_kpsT;KL157_11_DB_group_2;KL157_12_DB_group_101;KL157_13_kpsM	0		0 / 13 (0.00%)		2	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL147_13_rmlB,96.30%,7.11%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL147_13_rmlB,96.30%,7.11%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated		ST10
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_009901165.1	ST10	KL162		Untypeable	-!	0.00%	4.15%	-21702	1 / 16 (6.25%)	KL162_07_ugd_2,78.21%,80.21%,truncated	KL162_01_kpsD_5;KL162_02_kpsM_8;KL162_03_kpsT_7;KL162_04_kpsE_2;KL162_05_DB_group_212;KL162_06_DB_group_195;KL162_08_K96-09;KL162_09_wckE;KL162_10_DB_group_184;KL162_11_rmlB_2;KL162_12_rmlD_2;KL162_13_rmlA_2;KL162_14_rmlC_2;KL162_15_kpsC_5;KL162_16_kpsS_5	0		0 / 16 (0.00%)		2	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL147_13_rmlB,96.30%,7.11%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL147_13_rmlB,96.30%,7.11%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL162_07_ugd_2,78.21%,80.21%,truncated		ST10
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_009901185.1	ST10	KL145		Untypeable	-	96.69%	0.48%	-16691	1 / 14 (7.14%)	KL145_11_DB_group_98,96.15%,92.86%	KL145_01_kpsF;KL145_02_kpsE;KL145_03_kpsD;KL145_04_kpsU;KL145_05_kpsC;KL145_06_kpsS;KL145_07_DB_group_91;KL145_08_ugd;KL145_09_wcaK;KL145_10_kfoC;KL145_12_kpsT;KL145_13_kpsM	0		1 / 14 (7.14%)	KL145_11_DB_group_98,96.15%,92.86%;KL145_11_DB_group_98,100.00%,92.86%;KL145_11_DB_group_98,96.15%,92.86%;KL145_11_DB_group_98,95.00%,92.86%	2	KL186_09_DB_group_269,100.00%,24.39%,truncated;KL186_09_DB_group_269,100.00%,24.39%,truncated;KL186_09_DB_group_269,100.00%,24.39%,partial;KL186_09_DB_group_269,100.00%,24.39%,truncated;KL186_09_DB_group_269,96.67%,24.39%,truncated;KL147_13_rmlB,96.30%,7.11%,truncated;KL147_13_rmlB,96.30%,7.11%,truncated;KL147_13_rmlB,96.30%,7.11%,truncated;KL147_13_rmlB,96.30%,7.11%,partial	KL186_09_DB_group_269,100.00%,24.39%,truncated;KL186_09_DB_group_269,100.00%,24.39%,truncated;KL186_09_DB_group_269,100.00%,24.39%,partial;KL186_09_DB_group_269,100.00%,24.39%,truncated;KL186_09_DB_group_269,96.67%,24.39%,truncated;KL147_13_rmlB,96.30%,7.11%,truncated;KL147_13_rmlB,96.30%,7.11%,truncated;KL147_13_rmlB,96.30%,7.11%,truncated;KL147_13_rmlB,96.30%,7.11%,partial		ST10
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_011317875.1	ST10	KL162		Untypeable	-!	0.00%	4.15%	-21702	1 / 16 (6.25%)	KL162_07_ugd_2,78.21%,80.21%,truncated	KL162_01_kpsD_5;KL162_02_kpsM_8;KL162_03_kpsT_7;KL162_04_kpsE_2;KL162_05_DB_group_212;KL162_06_DB_group_195;KL162_08_K96-09;KL162_09_wckE;KL162_10_DB_group_184;KL162_11_rmlB_2;KL162_12_rmlD_2;KL162_13_rmlA_2;KL162_14_rmlC_2;KL162_15_kpsC_5;KL162_16_kpsS_5	0		0 / 16 (0.00%)		2	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL147_13_rmlB,96.30%,7.11%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL147_13_rmlB,96.30%,7.11%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL162_07_ugd_2,78.21%,80.21%,truncated		ST10
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_011317975.1	ST10	KL162		Untypeable	-!	0.00%	4.15%	-21702	1 / 16 (6.25%)	KL162_07_ugd_2,78.21%,80.21%,truncated	KL162_01_kpsD_5;KL162_02_kpsM_8;KL162_03_kpsT_7;KL162_04_kpsE_2;KL162_05_DB_group_212;KL162_06_DB_group_195;KL162_08_K96-09;KL162_09_wckE;KL162_10_DB_group_184;KL162_11_rmlB_2;KL162_12_rmlD_2;KL162_13_rmlA_2;KL162_14_rmlC_2;KL162_15_kpsC_5;KL162_16_kpsS_5	0		0 / 16 (0.00%)		2	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL147_13_rmlB,96.30%,7.11%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL147_13_rmlB,96.30%,7.11%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL162_07_ugd_2,78.21%,80.21%,truncated		ST10
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_011318395.1	ST10	KL157		Untypeable	-	100.00%	0.42%	-19127	1 / 13 (7.69%)	KL157_08_DB_group_38,100.00%,96.30%	KL157_01_kpsF;KL157_02_kpsE;KL157_03_kpsD;KL157_04_kpsU;KL157_05_kpsC;KL157_06_kpsS;KL157_07_DB_group_44;KL157_09_DB_group_75;KL157_10_kpsT;KL157_11_DB_group_2;KL157_12_DB_group_101;KL157_13_kpsM	0		0 / 13 (0.00%)		2	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL186_09_DB_group_269,100.00%,24.39%,truncated	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL186_09_DB_group_269,100.00%,24.39%,truncated		ST10
